cell_id,normalized_marker_sum,post_patch,cell_depth,number_genes,rna_amp_pass_fail,subclass,class,normalized_marker_sum_bin,amplified_quantity_ng,percent_cdna_longer_than_400bp,SLC17A6,SLC17A7,GLP2R,RORB,GAD1,SST,CALB1,PVALB,WFDC2,VIP,CALB2,morpho_call,endpipetter,Berg_etal_2020
798204000,1.149478912,nucleus+,41.2,12156,Pass,IT (L4-6),excitatory,1.2,28.24703812,67.9,0,74.52441006,0,601.9916235,0,0,0,0,0,0,0,failed,1045.751838,FALSE
774389465,0.767541155,nucleus+,69.9,10949,Pass,IT (L4-6),excitatory,0.8,15.91980195,53,0,79.29594668,1.183521592,390.5621254,42.60677732,0,0,0,0,0,0,failed,3443.328276,FALSE
977133741,0.931378843,nucleus+,50.4,10526,Pass,IT (L4-6),excitatory,1,18.54789357,52.7,41.39746813,223.5463279,0,372.5772132,0,0,0,0,0,0,0,medium quality,8633.091032,FALSE
880521440,0.98493531,nucleus+,28.2,11835,Pass,IT (L4-6),excitatory,1,20.89975309,73.8,46.09685368,282.1686195,9.778120478,18.1593666,0,0,0,0,0,0,0,failed,,FALSE
786474350,0.845816402,nucleus+,35.9,14095,Pass,IT (L4-6),excitatory,0.9,35.47665835,61.4,0,102.0216222,1.594087847,143.4679062,0,0,0,0,14.34679062,0,0.797043923,failed,1051.709036,FALSE
695578102,0.763363903,nucleus+,62.9,14791,Pass,IT (L4-6),excitatory,0.8,32.96852946,67.3,23.70115115,218.4627846,0,102.0179984,2.060969666,0,0,19.57921182,0,0,0,medium quality,2176.929256,FALSE
798083175,1.04889373,nucleus+,52.5,10298,Pass,IT (L4-6),excitatory,1.1,13.50631582,69.2,0,319.0225877,0,929.7229699,0,0,0,0,0,0,0,failed,2096.06979,FALSE
813720905,0.887027522,nucleus+,66.2,12857,Pass,IT (L4-6),excitatory,0.9,22.01238676,72.3,16.10768664,114.8322177,0,184.4589922,0,0,0,0,34.81338725,0,0,failed,1754.385897,FALSE
880959535,0.676471441,nucleus+,33.2,6719,Pass,IT (L4-6),excitatory,0.7,5.870296984,45.4,0,19.98573019,269.8073575,31.9771683,0,0,0,0,0,0,0,failed,14.47272228,FALSE
774380802,0.645675026,nucleus+,66.3,11826,Pass,IT (L6),excitatory,0.7,46.51651289,60.8,0,23.49732179,6.853385523,0,0,0,0,0,2.937165224,0.979055075,0,failed,,FALSE
717104749,0.660912472,nucleus+,34,13713,Pass,IT (L6),excitatory,0.7,35.20207729,75,22.30243665,73.59804095,0,0,0,0,0,0,0,0,0,failed,2581.461797,FALSE
1000657363,0.313900346,nucleus+,49.5,5580,Pass,IT (L6),excitatory,0.4,28.00794044,57.6,0,116.8542827,0,0,0,0,0,0,0,0,0,,1655.172608,FALSE
992010953,0.686551183,nucleus+,47.9,9213,Pass,IT (L6),excitatory,0.7,13.34479775,52.2,3.178296052,95.34888156,3.178296052,0,0,0,0,0,0,0,0,failed,3112.841133,FALSE
770268110,0.666832845,nucleus+,54.3,12645,Pass,IT (L6),excitatory,0.7,28.7340659,53.8,35.47625151,51.49778445,3.43318563,0,1.14439521,0,0,0,1.14439521,0,0,high quality,1206.030358,FALSE
868089339,0.787488108,nucleus+,46,10739,Pass,IT (L6),excitatory,0.8,23.6259945,61.8,22.00425782,176.9509067,0,22.00425782,0,0,0,0,0.916844076,0,0,failed,,FALSE
653912885,0.703690105,nucleus+,73.8,10754,Pass,IT (L6),excitatory,0.8,47.88872798,77.7,0,65.64535953,0,0,0,0,0,0,44.43685876,0,0,medium quality,944.8875427,FALSE
732081789,0.665400335,nucleus+,65.2,12273,Pass,L5/6 NP,excitatory,0.7,39.18422236,73.1,0,59.56964243,7.354276843,0,0.735427684,0,0,0,33.82967348,0,0,high quality,984.1526784,FALSE
751280018,0.598760917,nucleus+,34.8,12257,Pass,L5/6 NP,excitatory,0.6,24.05878365,73.1,0,156.7294578,5.181139099,0.647642387,0,0,1.942927162,0,0,0,0,high quality,,FALSE
695513978,0.484218294,nucleus+,68.9,12115,Pass,L5/6 NP,excitatory,0.5,22.38257831,49,0,100.2178264,116.4295336,0,0,0,0,0,0,0,0,failed,2347.526198,FALSE
717102177,0.400278496,nucleus+,76.3,13248,Pass,L5/6 NP,excitatory,0.5,26.21286005,72.1,0,92.17244086,0,0,0,0,0,0,37.08086701,0,0,failed,2300.503858,FALSE
737548910,0.5406261,nucleus+,43.6,12783,Pass,L5/6 NP,excitatory,0.6,27.9696787,70.5,0,63.47277698,0,0.906753957,6.347277698,0,1.813507914,0,0,0,0,failed,627.9437255,FALSE
794252622,0.523954926,nucleus+,76.6,13022,Pass,L5/6 NP,excitatory,0.6,22.76764627,67.2,0,101.4455998,1.449222854,0,1.449222854,0,0,0,23.18756567,0,0,medium quality,861.1411505,FALSE
794272190,0.486670603,nucleus+,109.8,12917,Pass,L5/6 NP,excitatory,0.5,25.23014405,59.5,0,95.80831038,0,0,0,0,12.16613465,0,28.8945698,0,0,high quality,1750.547184,FALSE
812009648,0.465934896,nucleus+,54.8,13349,Pass,L5/6 NP,excitatory,0.5,15.42811924,72.4,60.50542196,86.27624983,0,0,0,0,0,0,1.120470777,0,0,,3375.528183,FALSE
880492739,0.576519132,nucleus+,38.6,11007,Pass,L5/6 NP,excitatory,0.6,15.66851681,69.2,0,100.0381964,0,0,0,0,0,0,0,0,0,failed,5172.412841,FALSE
695603246,0.186740352,nucleus-,51.6,4897,Fail,L5/6 NP,excitatory,0.2,3.027419849,56.2,0,96.69365709,0,0,0,0,0,0,10.63630228,0,0,,1995.720448,FALSE
751629067,0.936521852,nucleus+,31.7,12310,Pass,L5/6 CT,excitatory,1,25.27602728,75.7,3.817735213,85.51726876,0,0,0,0,0,0,0,0,0,medium quality,1478.743147,FALSE
760480472,0.585911673,nucleus+,68.5,8912,Pass,L5/6 CT,excitatory,0.6,15.02492814,62.8,0,319.9842469,33.13446344,0,0,0,0,0,0,0,0,failed,,FALSE
1061655022,0.885174546,nucleus+,50,9148,Pass,L5/6 CT,excitatory,0.9,48.43107525,76.3,0,247.5799064,0,0,0,0,0,0,0,0,0,,,FALSE
1001685635,0.907446005,nucleus+,50,13364,Pass,L6b,excitatory,1,45.41313749,68.9,0,185.2631579,0,0,10.10526316,0,0,0,0,0,10.10526316,,,FALSE
774366284,0.778340134,nucleus+,44.4,11953,Pass,IT (L6),excitatory,0.8,26.15588959,63.3,1.010360234,94.97386198,0,84.87025964,0,0,0,0,0,0,0,failed,1885.310256,FALSE
805772880,1.126513998,nucleus+,64.5,11526,Pass,PVALB,inhibitory,1.2,19.55667054,81,0,0,0,0,1271.81252,0,0,88.17187638,3.562500056,0,0,high quality,1277.27531,FALSE
642966524,1.126475174,nucleus+,41.4,7763,Pass,PVALB,inhibitory,1.2,16.1773614,63.1,0,0,0,0,186.7729445,0,66.90374131,0,31.5934334,0,0,failed,342.3537405,FALSE
854665264,1.180881994,nucleus+,28.4,9795,Pass,PVALB,inhibitory,1.2,24.30499222,64.3,0,0,0,58.51237018,523.7800879,0,0,103.8122697,10.38122697,0,0,high quality,5321.505747,FALSE
695574463,0.886243825,nucleus+,45.3,13586,Pass,PVALB,inhibitory,0.9,36.35979128,73.5,0,0,10.91268879,0,65.47613274,0,0,6.062604883,46.07579711,0,0,high quality,1390.96083,FALSE
685777908,1.247133293,nucleus+,67.2,9979,Pass,PVALB,inhibitory,,12.02473784,51.7,0,28.01662659,0,0,1365.173805,0,0,659.664208,117.1604385,0,0,failed,1.741293614,FALSE
1005096914,0.99382543,nucleus+,52.6,12339,Pass,PVALB,inhibitory,1,23.89968267,65.2,0,0,0,0,601.313004,0,0,82.37164439,8.237164439,0,0,failed,110.7266542,FALSE
696102888,1.093570627,nucleus+,42.6,12717,Pass,PVALB,inhibitory,1.1,19.75926289,51,0,15.90274371,30.58219945,0,408.5781846,0,0,0,4.893151912,0,0,failed,940.7101366,FALSE
992001213,0.911611235,nucleus+,34.8,10129,Pass,IT (L3-5),excitatory,1,14.77053164,55.5,71.00759781,191.4117854,0,716.2505519,0,0,0,3.087286861,0,0,0,failed,379.3267423,FALSE
894727695,1.010248178,nucleus+,43.8,10514,Pass,IT (L3-5),excitatory,1.1,12.13047253,51,191.146616,51.41184845,1.318252524,606.3961612,0,0,0,0,0,0,0,failed,348.1793517,FALSE
854635515,0.972368107,nucleus+,58.6,12611,Pass,IT (L3-5),excitatory,1,34.13661241,71.1,7.194037582,215.167124,0,196.8550284,0,0,0,0,0,0,0,failed,1665.510239,FALSE
685814252,0.682285247,nucleus+,52.6,10992,Pass,IT (L2-3),excitatory,0.7,15.06367036,67.9,0,49.4776345,0,6.453604499,0,0,0,0,0,0,0,high quality,1055.620466,TRUE
665694337,0.879842131,nucleus+,70.3,14252,Pass,IT (L2-3),excitatory,0.9,26.54046484,65.5,18.00558848,222.8191575,13.50419136,5.626746401,0,0,0,1.12534928,0,0,0,failed,1750.960078,TRUE
852468578,0.715721578,nucleus+,58.2,9149,Pass,IT (L2-3),excitatory,0.8,11.15269922,45.5,124.0746102,84.89315435,17.41398038,1.088373774,0,0,0,0,0,0,0,failed,6.008106823,FALSE
758303274,0.849985237,nucleus+,41.3,9743,Pass,IT (L2-3),excitatory,0.9,13.07106581,60.5,33.11174135,107.035629,16.17085043,0,0,0,0,0,0.770040496,0,0,failed,7.749263651,TRUE
768897784,0.888917192,nucleus+,37.5,13870,Pass,IT (L2-3),excitatory,0.9,21.83126094,75.9,0,120.0577575,7.571209933,254.1763335,0,0,0,0,0,0,0,medium quality,2046.035681,TRUE
720856370,0.78525058,nucleus+,50.1,10113,Pass,IT (L2-3),excitatory,0.8,16.28550578,60.1,0,163.4138889,2.657136404,0,0,0,0,0,0,0,0,medium quality,2646.343667,TRUE
720845918,0.737794965,nucleus+,71.7,9025,Pass,IT (L2-3),excitatory,0.8,9.223644951,39,9.239568143,129.353954,1.539928024,13.85935221,1.539928024,0,15.39928024,0,0,0,0,failed,147.2594154,TRUE
1000232126,1.186835264,nucleus+,88.9,11097,Pass,IT (L2-3),excitatory,1.2,22.55215326,64.5,233.5967566,110.8594777,47.51120473,0,0,0,79.18534121,0,0,0,0,failed,2777.778484,FALSE
712882769,0.652710562,nucleus+,59.1,7971,Pass,IT (L2-3),excitatory,0.7,11.01348201,46.5,0,83.17544506,26.11322112,0,0,0,0,0,0,0,0,failed,1557.920884,TRUE
768819569,1.024567502,nucleus+,51.9,9259,Pass,IT (L2-3),excitatory,1.1,10.72468911,67.1,5.841257973,112.9309875,169.3964812,0.973542996,0,0,0,0,0,0,0,high quality,,TRUE
786497332,0.783008976,nucleus+,62.1,9327,Pass,IT (L2-3),excitatory,0.8,17.82131218,71.1,0,162.1769785,50.2520215,0,0,0,0,0,0,0,0,high quality,3428.572503,TRUE
737089555,0.747313814,nucleus+,63.5,12996,Pass,IT (L2-3),excitatory,0.8,23.57615327,67.9,57.73404293,229.989712,31.23317076,166.5769107,0,0,10.41105692,0,0,0,0,high quality,72.6986236,TRUE
717075496,0.548335358,nucleus-,77.7,8002,Pass,IT (L2-3),excitatory,0.6,7.11687697,47.2,45.66128963,0,187.7186351,0,0,0,0,0,0,0,0,failed,,TRUE
695543474,0.715914389,nucleus+,77.2,10421,Pass,IT (L2-3),excitatory,0.8,18.59121977,61.6,0.835433055,21.72125943,13.36692888,0,0,0,0,0,0,0,0,failed,3092.491674,TRUE
758285403,0.88782137,nucleus+,47,11255,Pass,IT (L2-3),excitatory,0.9,14.77459692,59.9,154.9502955,180.0773705,1.046961456,1.046961456,0,0,109.9309529,0,0,0,0,high quality,1392.91925,TRUE
737279230,0.709496578,nucleus+,62.5,9922,Pass,IT (L2-3),excitatory,0.8,18.89885367,75.2,45.00587487,111.7110108,47.41690389,0,0,0,0,0.803676337,11.25146872,0,0,high quality,396.6943027,TRUE
727397265,0.77607452,nucleus+,62.6,13017,Pass,IT (L2-3),excitatory,0.8,21.4919617,70.2,42.91398857,32.18549142,289.6694228,5.364248571,0,0,0,0,0,0,0,,2105.562237,TRUE
732091953,0.75206233,nucleus+,90,13403,Pass,IT (L2-3),excitatory,0.8,42.76964329,73.5,16.09976333,88.16537064,0,0,13.79979714,0,0,0,0,0,1.533310794,medium quality,1701.223137,TRUE
732127678,0.748696377,nucleus+,55.7,10686,Pass,IT (L2-3),excitatory,0.8,13.24030976,69.8,202.8575249,41.49358463,0,0,0,0,0,0,0,0,0,failed,,TRUE
732105067,0.914569332,nucleus+,63.4,11167,Pass,PVALB,inhibitory,1,23.97137284,73.6,0,0,26.1177219,0,991.5406564,0,0,8.394982039,78.3531657,0,0,high quality,1345.214019,FALSE
852641467,1.013282445,nucleus+,61,11925,Pass,PVALB,inhibitory,1.1,18.16587805,52.8,0,9.016310506,0,0,697.2613458,0,0,14.0253719,1.001812278,0,0,failed,7.13222615,FALSE
732162932,0.933188954,nucleus-,83.9,12923,Pass,PVALB,inhibitory,1,31.73408685,70.9,3.701619829,4.627024786,0,0.925404957,494.1662471,0,0,53.67348752,4.627024786,0,0,failed,,FALSE
798349885,1.074923609,nucleus+,79.1,13038,Pass,PVALB,inhibitory,1.1,16.38648621,67.6,0,26.87732517,0,0,918.3086099,0,0,5.599442743,82.8717526,0,0,failed,576.7844945,FALSE
902477903,1.080190771,nucleus+,67.7,11420,Pass,PVALB,inhibitory,1.1,18.10704525,57.1,0,0,0,0,814.193954,0,0,104.7853166,13.24871819,0,0,insufficient axon,2471.679345,FALSE
732151711,0.956743689,nucleus+,61.4,11362,Pass,PVALB,inhibitory,1,23.09887558,58,0,26.82475388,0,0,885.2168781,0,8.941584628,22.35396157,134.1237694,0,0,medium quality,18.59998942,FALSE
835673569,0.923381061,nucleus+,38.9,9784,Pass,PVALB,inhibitory,1,14.88947123,59.1,0,10.60558876,0,0,682.6142583,0,1.928288865,40.49406617,43.38649947,0,0,high quality,909.0906805,FALSE
672647809,1.243464076,nucleus+,54.8,12380,Pass,PVALB,inhibitory,,21.70184155,66.5,0,0,0,0,1067.156509,0,0,0,24.05475737,0,0,failed,1296.360021,FALSE
868073962,0.843332304,nucleus+,73.1,10008,Pass,SST,inhibitory,0.9,13.87460268,45.9,0,14.07618029,0,0,635.9874185,834.3335952,0,0,21.75409681,0,0,failed,1498.126799,FALSE
868106617,1.170152209,nucleus+,48.8,7918,Pass,SST,inhibitory,1.2,11.52179565,53.9,0,0,0,0,506.2801545,1538.909226,0,0,0.912216495,0,0,insufficient axon,,FALSE
868168862,1.016963583,nucleus+,36.2,8908,Pass,SST,inhibitory,1.1,15.99512016,36.9,0,0,3.743026274,0,1141.623014,4149.144625,0,0,0,0,0,failed,2634.467693,FALSE
652080500,0.625065656,nucleus+,62.2,6416,Pass,IT (L4-6),excitatory,0.7,14.75138114,60.3,0,341.0881582,0.870122853,199.2581333,0,0,0,0,0,0,0,failed,1011.252392,FALSE
852671126,0.938701174,nucleus+,79.9,13141,Pass,LAMP5/PAX6/Other,inhibitory,1,35.79171564,67,0,4.233633039,1.05840826,0,391.6110561,6.350449559,0,0,0,0,0,high quality,2888.087236,FALSE
805736376,1.039088842,nucleus+,38.9,11522,Pass,LAMP5/PAX6/Other,inhibitory,1.1,15.25069802,58.4,0,0,0,0,456.3202954,28.00147267,0,0,0,0,176.3055687,,,FALSE
832544198,0.991493679,nucleus+,44.1,9118,Pass,LAMP5/PAX6/Other,inhibitory,1,13.53041157,82.5,0,12.28471045,0,0,589.6661016,82.92179553,0,0,0,0,33.78295374,insufficient axon,1152.737837,FALSE
732127146,1.190145505,nucleus+,88.5,11886,Pass,LAMP5/PAX6/Other,inhibitory,1.2,16.08857737,56.9,0,1.160065892,3.480197675,0,908.3315932,99.76566669,0,0,0,0,17.40098838,failed,1747.809771,FALSE
911011243,0.786749204,nucleus+,77.1,10288,Pass,LAMP5/PAX6/Other,inhibitory,0.8,17.52641016,62,0,0,0,0,192.8086096,20.39321833,0,0,0,0,12.97750257,failed,5063.290644,FALSE
835578804,1.291438178,nucleus+,55.4,9132,Pass,LAMP5/PAX6/Other,inhibitory,,10.66556404,47.5,0,0,0,0,1507.429852,56.61090273,0,1.316532622,0,0,233.026274,failed,974.026091,FALSE
832594616,1.056951777,nucleus+,32.8,10680,Pass,LAMP5/PAX6/Other,inhibitory,1.1,18.00171342,83.6,0,0,0,50.98581065,781.7824299,0,0,0,0,40.78864852,185.2484454,insufficient axon,911.8542273,FALSE
721625858,0.983738767,nucleus+,45.8,11675,Pass,VIP,inhibitory,1,17.50987257,64.9,0,0,3.65408039,48.72107186,412.911084,0,0,0,0,0,37.75883069,insufficient axon,1835.027672,FALSE
712866937,1.129520496,nucleus+,61.5,11259,Pass,VIP,inhibitory,1.2,12.58684998,55.2,0,0,0,2.002018034,178.179605,0,0,0,0,0,46.04641479,failed,1810.456931,FALSE
650074908,0.763430243,nucleus+,62.2,8636,Pass,VIP,inhibitory,0.8,5.804658542,55.9,0,2.972770905,0,0,129.3155344,0,10.40469817,87.69674169,0,0,272.0085378,failed,5.454506267,FALSE
835615038,1.287186847,nucleus+,51.6,9633,Pass,LAMP5/PAX6/Other,inhibitory,,15.61122538,54.3,0,0,0,0,130.256388,92.50091321,0,0,0,0,0,failed,1592.568281,FALSE
840079595,0.923319912,nucleus+,35.3,10554,Pass,LAMP5/PAX6/Other,inhibitory,1,16.40688654,61.4,0,0,0,2.44453951,817.6984661,26.88993461,0,1.222269755,12.22269755,0,0,failed,1234.567961,FALSE
656921748,0.969910463,nucleus+,46.8,9452,Pass,LAMP5/PAX6/Other,inhibitory,1,40.49672663,61,0,0,0,0,418.7542455,159.9833547,1.748451964,0,53.32778491,0,0,medium quality,1039.709045,FALSE
902498859,0.99189584,nucleus+,46,8696,Pass,LAMP5/PAX6/Other,inhibitory,1,14.17027934,62,13.5118441,0,0,0,483.5309923,50.1868495,0,0,76.24540597,0,0,high quality,1305.057237,FALSE
652080528,0.687588058,nucleus+,66.3,8201,Pass,SST,inhibitory,0.7,10.49778395,58.3,0,1.177138095,0,1.177138095,436.7182332,3350.135018,364.9128094,0,0,0,0,failed,2157.246175,FALSE
766791643,1.150444247,nucleus+,102.3,12133,Pass,SST,inhibitory,1.2,20.48131626,63.6,0,0,0,0,1455.483101,0,155.5640796,0,5.327536973,0,0,high quality,3137.25567,FALSE
674650727,1.300456991,nucleus+,111.5,11713,Pass,SST,inhibitory,,22.02825515,64.9,0,52.54733302,0,0,1360.841188,2031.83021,208.8419646,0,56.58943556,0,0,medium quality,1544.913346,FALSE
857674899,1.017319945,nucleus+,82.4,10668,Pass,SST,inhibitory,1.1,16.04834651,57.9,0,0,0,0,1409.329298,302.7808414,259.0052981,0,15.80783509,0,0,insufficient axon,6138.111835,FALSE
643576470,0.560409035,nucleus-,56.9,7860,Fail,SST,inhibitory,0.6,29.7821437,17.5,0,0,0,43.03901343,126.2477727,57.38535124,2.869267562,0,0,0,0,,7.162908572,FALSE
758287240,1.147009984,nucleus+,71.9,9573,Pass,PVALB,inhibitory,1.2,11.46456514,40.2,0,0,0,0,742.3203881,0,0,0,120.7917791,0,0,failed,4938.272425,FALSE
674643133,0.673011896,nucleus-,49.4,6350,Pass,PVALB,inhibitory,0.7,5.574015188,60.3,0,23.78834086,0,0,258.4999707,0,0,1265.539734,0,0,0,failed,6.435577286,FALSE
880506793,0.993208065,nucleus+,58.1,10378,Pass,PVALB,inhibitory,1,12.27237919,63.3,0,0,0,0,611.9606449,0,8.890469417,0,19.26268374,0,0,failed,6153.848546,FALSE
677017776,0.889166845,nucleus+,52.7,7917,Pass,PVALB,inhibitory,0.9,8.210746988,59.5,0,10.27607973,0,0,581.8830145,0,41.10431891,1061.005232,66.79451823,17.98313952,0,failed,-3157.528616,FALSE
911043355,0.812580127,nucleus+,58.5,9753,Pass,PVALB,inhibitory,0.9,10.30382482,49.1,0,0,0,0,593.13302,5.860998222,26.96059182,205.1349378,25.78839218,0,0,failed,930.9538099,FALSE
1001685830,1.178969161,nucleus+,50,13785,Pass,PVALB,inhibitory,1.2,61.11231376,65.8,0,6.463852521,0,0,659.3129571,0,0,9.695778781,25.85541008,0,0,,,FALSE
902461498,0.603442615,nucleus+,118.8,12469,Pass,PVALB,inhibitory,0.7,40.38302216,64.2,0,0,0,0,37.31356336,0,0,18.65678168,13.99258626,0,0,high quality,4571.430004,FALSE
676485051,0.923535437,nucleus+,32.8,9748,Pass,IT (L4-6),excitatory,1,15.3756997,73.5,8.585593686,139.7110245,0,148.2966182,18.73220441,0,0,0,0.780508517,0,0,medium quality,1543.90497,FALSE
770307396,0.67739213,nucleus+,82.8,10962,Pass,IT (L4-6),excitatory,0.7,17.42559349,69.4,6.163874303,222.6699592,0.770484288,207.2602734,0.770484288,0.770484288,0,0.770484288,50.851963,0,0,failed,2550.478448,FALSE
832577255,0.821825357,nucleus+,47.2,11584,Pass,IT (L4-6),excitatory,0.9,30.28510317,67.4,0,44.85957351,0,195.4595703,0,0,0,0,1.602127625,0,0,high quality,2441.506131,FALSE
911088623,0.733138772,nucleus+,52,12233,Pass,IT (L3-5),excitatory,0.8,19.52741364,63.4,63.70877229,161.3051894,0,177.5712589,0,0,0,0,20.3325869,0,0,failed,5095.540402,FALSE
700826482,0.60196854,nucleus+,42.7,10278,Pass,IT (L3-5),excitatory,0.7,12.81045515,64,5.083439577,265.3555459,0,144.369684,0,0,0,0,15.25031873,0,0,failed,1942.094411,TRUE
839996661,1.381125988,nucleus+,59.4,9683,Pass,VIP,inhibitory,,12.00438001,59.7,0,0,0,0,832.134464,0,0,0,0,1063.344979,86.00584393,failed,3356.644393,FALSE
653804581,0.513242848,nucleus+,64.5,7538,Pass,IT (L2-3),excitatory,0.6,22.41036474,54.5,0,360.7250104,209.2517376,0,0,0,0,0,0,0,10.93106092,high quality,1453.612808,TRUE
653825043,0.622748732,nucleus+,34,7974,Pass,IT (L2-3),excitatory,0.7,15.50840896,72,114.5575858,33.02561033,0,0,0,30.96150968,0,0,0,0,0,failed,1189.296518,TRUE
672184275,0.92370968,nucleus+,33.5,14651,Pass,IT (L2-3),excitatory,1,40.02681414,70.2,7.627222064,123.3067567,0,0,0,0,0,0,0,0,0,failed,903.6348736,TRUE
686078633,0.732933804,nucleus-,44.9,12951,Pass,IT (L2-3),excitatory,0.8,34.18772805,69.8,64.45407399,231.0430652,39.66404553,0,0,0,0,0,11.89921366,0,0,failed,1164.549898,TRUE
695496425,0.628257226,nucleus+,66.3,11783,Pass,IT (L2-3),excitatory,0.7,11.59083364,62.6,0,43.14230167,18.35842624,0,0,0,10.09713443,0,0,0,0,failed,1995.037028,TRUE
695517111,0.662453217,nucleus+,51.5,10864,Pass,IT (L2-3),excitatory,0.7,12.98974207,70.5,33.38505088,80.82696528,22.84240323,0,0,0,0,0,0,0,0,failed,1673.777537,TRUE
695531231,0.714643627,nucleus+,83.3,8607,Pass,IT (L2-3),excitatory,0.8,9.427787275,65.2,0,3.357304487,15.10787019,0,4.196630609,0,0,0,0,0,0,failed,1972.729766,TRUE
695574435,0.775577842,nucleus+,54.1,11375,Pass,IT (L2-3),excitatory,0.8,14.03669788,66.3,0,91.37323709,75.97325331,0,0,0,0,0,0,0,0,failed,5.071345995,TRUE
700821005,1.023436373,nucleus+,77.1,12207,Pass,IT (L2-3),excitatory,1.1,31.02212704,73.5,27.39090837,75.32499802,105.6506466,99.78116621,0,0,0,0,1.956493455,0,0,failed,1701.54171,TRUE
732096147,0.630399803,nucleus+,50.4,9808,Pass,IT (L2-3),excitatory,0.7,13.15279015,66.4,14.15873515,61.354519,42.47620546,0,60.5679226,0,0,0,0,0,0,failed,10.60961338,TRUE
732159495,0.514551517,nucleus+,69.1,13128,Pass,IT (L2-3),excitatory,0.6,37.51544484,72.5,25.49502014,56.87350646,0.980577698,0,0,0,0,0,0,0,0,failed,1090.573882,TRUE
737404146,0.799522102,nucleus+,48.6,13408,Pass,IT (L2-3),excitatory,0.8,34.52671833,77.7,52.12988349,37.01977234,0,45.33033347,0,0,21.90966118,0,2.266516674,0,0,failed,1907.790626,TRUE
758311049,0.993345065,nucleus+,45.5,12210,Pass,IT (L2-3),excitatory,1,16.35211933,64.2,117.1244643,151.8280092,41.21045965,0,0,0,0,0,0,0,0,medium quality,2380.953257,TRUE
770320417,1.043188604,nucleus+,62.2,11904,Pass,IT (L2-3),excitatory,1.1,29.72732491,70.7,35.13628794,156.0704883,0,135.6424139,0,0,0,0,0,0,0,medium quality,2187.784681,TRUE
770516177,0.539350063,nucleus+,57.6,12603,Pass,IT (L2-3),excitatory,0.6,28.88834839,68.9,0,3.005786138,0,0,0,0,0,0,0,0,0,high quality,1827.875121,TRUE
770581916,0.436660192,nucleus+,89.9,9946,Pass,IT (L2-3),excitatory,0.5,12.5738914,60.7,0,63.05743684,49.71836366,6.06321508,0,0,0,0,0,0,0,failed,5263.159453,TRUE
770611354,0.82365447,nucleus+,57.5,10619,Pass,IT (L2-3),excitatory,0.9,33.31106143,75.4,0,72.11898029,32.94323791,0,0,0,0,0,25.82037566,0,0,medium quality,1649.484693,TRUE
770645883,0.717851838,nucleus+,86.3,12082,Pass,IT (L2-3),excitatory,0.8,35.10950806,76,31.80885224,35.15715247,0,0,0,0,6.696600471,0,0.837075059,0,0,high quality,1996.672454,TRUE
774399058,0.908553685,nucleus+,108.3,14099,Pass,IT (L2-3),excitatory,1,43.41681939,66.5,113.7636606,93.26570374,49.19509648,275.6975198,0,0,1.024897843,0,0,0,2.049795687,medium quality,1188.11888,TRUE
774620186,0.814600077,nucleus+,74.1,11212,Pass,IT (L2-3),excitatory,0.9,20.21487227,59.3,0,1.118203628,0,71.00593039,0,0,22.92317438,0,0.559101814,11.7411381,0,high quality,1279.31783,TRUE
857645792,0.772905725,nucleus+,67,11567,Pass,IT (L2-3),excitatory,0.8,21.5615614,63.5,0,112.5314862,0,0,0,0,0,0,0,0,0,failed,53.52961367,FALSE
654180841,0.717520842,nucleus+,42.6,8790,Pass,IT (L2-3),excitatory,0.8,25.59447999,88.1,0,112.5828422,0,0,0,0.833946979,0,0,32.52393219,0,0,high quality,1079.008454,TRUE
676983527,0.562352572,nucleus-,53.3,8049,Pass,IT (L2-3),excitatory,0.6,4.824156801,58,0,139.3460243,1.080201738,0,1.080201738,0,0,0,0,0,0,failed,128.4696289,TRUE
685767564,1.129459066,nucleus+,68.9,22352,Pass,IT (L2-3),excitatory,1.2,57.49370708,63.3,0,104.3049878,62.85044136,45.46627673,8.023460599,2.674486866,16.0469212,0,28.0821121,6.686217166,0,high quality,2353.348284,TRUE
689300528,0.783148197,nucleus+,46.7,12249,Pass,IT (L2-3),excitatory,0.8,23.96730761,64.5,0,41.0951469,87.6179547,0,0,0,0,0,0,0,0,high quality,1526.403629,TRUE
689312221,0.634315858,nucleus+,51.6,11479,Pass,IT (L2-3),excitatory,0.7,20.15974902,67.3,100.6869085,99.8263366,10.32686241,0,0,0,0,0,0,0,0,high quality,1183.406315,TRUE
695494556,0.775455836,nucleus+,48.5,10067,Pass,IT (L2-3),excitatory,0.8,6.20792565,60.2,129.2480471,57.63764262,67.24391639,0,0,0,0,0,0,0,0,high quality,1032.375648,TRUE
695510727,0.817460606,nucleus+,42.8,12242,Pass,IT (L2-3),excitatory,0.9,26.76984801,68.1,16.08311755,49.2545475,69.35844444,0,0,1.005194847,0,0,0,0,0,medium quality,863.7891437,TRUE
695521538,0.444318186,nucleus+,64,9932,Pass,IT (L2-3),excitatory,0.5,18.67651288,60.4,0,25.25615784,1.098093819,0,0,0,0,0,0,0,0,high quality,1354.548051,TRUE
695557339,0.684044648,nucleus+,59.6,12172,Pass,IT (L2-3),excitatory,0.7,33.40855946,72.2,2.708202061,113.7444866,0,20.76288247,9.930074223,0,0,0,0,0,0,high quality,2756.851271,TRUE
