sample_id,Lamp5 Krt73,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Tmem182,Lamp5 Ntn1 Npy2r,Lamp5 Plch2 Dock5,Lamp5 Lsp1,Lamp5 Lhx6,Sncg Slc17a8,Sncg Vip Nptx2,Sncg Gpr50,Sncg Vip Itih5,Serpinf1 Clrn1,Serpinf1 Aqp5 Vip,Vip Igfbp6 Car10,Vip Igfbp6 Pltp,Vip Igfbp4 Mab21l1,Vip Arhgap36 Hmcn1,Vip Gpc3 Slc18a3,Vip Lmo1 Fam159b,Vip Lmo1 Myl1,Vip Ptprt Pkp2,Vip Rspo4 Rxfp1 Chat,Vip Lect1 Oxtr,Vip Rspo1 Itga4,Vip Chat Htr1f,Vip Pygm C1ql1,Vip Crispld2 Htr2c,Vip Crispld2 Kcne4,Vip Col15a1 Pde1a,Sst Chodl,Sst Mme Fam114a1,Sst Tac1 Htr1d,Sst Tac1 Tacr3,Sst Calb2 Necab1,Sst Calb2 Pdlim5,Sst Nr2f2 Necab1,Sst Myh8 Etv1 ,Sst Myh8 Fibin,Sst Chrna2 Glra3,Sst Chrna2 Ptgdr,Sst Tac2 Myh4,Sst Hpse Sema3c,Sst Hpse Cbln4,Sst Crhr2 Efemp1,Sst Crh 4930553C11Rik ,Sst Esm1,Sst Tac2 Tacstd2,Sst Rxfp1 Eya1,Sst Rxfp1 Prdm8,Sst Nts,Pvalb Gabrg1,Pvalb Th Sst,Pvalb Akr1c18 Ntf3,Pvalb Calb1 Sst,Pvalb Sema3e Kank4,Pvalb Gpr149 Islr,Pvalb Reln Tac1,Pvalb Reln Itm2a,Pvalb Tpbg,Pvalb Vipr2,Meis2 Adamts19,Excitatory
PAS4_181217_454_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.18,0.06,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
P9S4_171114_405_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.0,0.0,0.2,0.01,0.13,0.0,0.0,0.19,0.09,0.11,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P9S4_171020_401_A01,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.01,0.02,0.01,0.0,0.03,0.02,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0
P8S4_180205_351_A01,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.02,0.05,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01
P8S4_180330_352_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.23,0.02,0.01,0.0,0.0,0.17,0.15,0.03,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
PBS4_180410_501_A01,0.1,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBS4_180227_502_A01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.34,0.03,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.02,0.03,0.02,0.01,0.03,0.0,0.0,0.0
P8S4_180402_355_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.33,0.03,0.0,0.08,0.04,0.04,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2S4_171113_054_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.1,0.01,0.0,0.0,0.02,0.0,0.23,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8S4_180228_355_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.01,0.0,0.0,0.27,0.14,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
P1S4_190301_002_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.53,0.0,0.0,0.0,0.0,0.07,0.09,0.1,0.06,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBS4_171003_504_A01,0.0,0.0,0.01,0.05,0.02,0.07,0.0,0.0,0.02,0.0,0.02,0.05,0.0,0.01,0.08,0.0,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.0,0.04,0.0,0.02,0.04,0.03,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.07,0.04,0.01,0.02,0.02,0.0,0.0,0.0
P2S4_180312_051_A01,0.03,0.0,0.0,0.07,0.08,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.07,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.05,0.0,0.0,0.21000000000000002
PAS4_190926_452_A01,0.08,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.02,0.05,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.01,0.0,0.02,0.0,0.03,0.01,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.01,0.0,0.01,0.03,0.01,0.0,0.0,0.03,0.03,0.02,0.0,0.11,0.0,0.0,0.04,0.0
PAS4_180509_452_A01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.14,0.05,0.03,0.0,0.15,0.02,0.0,0.0,0.12000000000000001
P9S4_180409_407_A01,0.0,0.0,0.0,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.22,0.06,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.1,0.08,0.0,0.04,0.14,0.0,0.0,0.0,0.0
P8S4_171114_355_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.01,0.23,0.17,0.08,0.0,0.0,0.0,0.19,0.0,0.17,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBS4_180817_505_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.34,0.15,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAS4_180307_451_A01,0.05,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.47,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2S4_180730_054_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.07,0.08,0.0,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.03,0.05,0.04,0.03,0.05,0.06,0.0,0.0,0.08,0.0,0.0,0.06,0.02,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2S4_180108_055_A01,0.01,0.06,0.06,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.04,0.02,0.12,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.0,0.0,0.05,0.02,0.03,0.02,0.01,0.0,0.0,0.02,0.0,0.02,0.05,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.04,0.0,0.02,0.0,0.0,0.03,0.01,0.0,0.0
P8S4_180509_354_A01,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.11,0.14,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.11,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0
P1S4_190701_008_A01,0.01,0.0,0.06,0.02,0.02,0.02,0.11,0.02,0.0,0.0,0.03,0.01,0.04,0.15,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.32
P9S4_180125_401_A01,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.09,0.02,0.02,0.04,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.01,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.03,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.01,0.0,0.0
P2S4_180305_054_A01,0.0,0.0,0.0,0.11,0.01,0.0,0.14,0.0,0.0,0.02,0.05,0.08,0.02,0.17,0.1,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBS4_171027_504_A01,0.01,0.02,0.0,0.15,0.02,0.0,0.01,0.0,0.02,0.0,0.11,0.0,0.12,0.17,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.0,0.01,0.03,0.0,0.0,0.03,0.01,0.0,0.0,0.0
PBS4_181002_505_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.12,0.2,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000000000000007
P9S4_180124_401_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.18,0.0,0.05,0.24,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03,0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.01,0.0,0.06,0.02,0.02,0.0,0.01
PAS4_180307_452_A01,0.0,0.04,0.03,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.03,0.03,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1S4_180403_001_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.04,0.0,0.03,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.06,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
P1S4_180906_002_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBS4_180403_507_A01,0.02,0.0,0.01,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.02,0.0,0.03,0.01,0.03,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.48
PBS4_171107_505_A01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.03,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.03,0.0,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.1,0.0,0.0,0.0,0.0
PBS4_180523_507_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.05,0.02,0.03,0.03,0.03,0.0,0.02,0.01,0.03,0.0,0.07,0.01,0.0,0.01,0.02,0.01,0.0,0.04,0.02,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.1,0.03,0.0
PAS4_180206_454_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.13,0.0,0.15,0.0,0.02,0.05,0.0,0.0,0.12,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.02,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8S4_171107_352_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.04,0.06,0.0,0.01,0.0,0.45
P8S4_191101_352_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.16,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.41
P9S4_171003_410_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.16,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.46
P1S4_190130_003_A01,0.11,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.11,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03
P9S4_180207_407_A01,0.08,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.01,0.0,0.17,0.05,0.0,0.0,0.0,0.0,0.07,0.02,0.01,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.0
P2S4_171018_054_A01,0.04,0.16,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.17,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
P1S4_190104_005_A01,0.0,0.0,0.02,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.06,0.07,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
P8S4_180620_351_A01,0.01,0.0,0.0,0.01,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.01,0.03,0.05,0.05,0.0,0.0,0.05,0.0,0.02,0.01,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.03,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.01
P8S4_180306_352_A01,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.17,0.0,0.09,0.0,0.08,0.17,0.0,0.0,0.0
P8S4_171010_356_A01,0.12,0.0,0.07,0.02,0.04,0.12,0.1,0.06,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
P8S4_180111_351_A01,0.0,0.06,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.14,0.18,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49000000000000005
P1S4_190326_002_A01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.0,0.01,0.03,0.02,0.0,0.01,0.02,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.08,0.0,0.0,0.01,0.07,0.01,0.0,0.0,0.07
P1S4_180611_001_A01,0.07,0.0,0.0,0.02,0.0,0.07,0.02,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.04,0.02,0.04,0.03,0.0,0.02,0.03,0.02,0.0,0.01,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.05,0.0,0.09,0.07,0.0,0.0,0.0
PAS4_180724_455_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.18,0.06,0.01,0.01,0.0,0.0,0.01,0.04,0.02,0.0,0.0,0.01,0.0,0.01,0.02,0.03,0.0,0.02,0.01,0.02,0.05,0.0,0.03,0.02,0.02,0.0,0.03,0.04,0.0,0.0,0.03,0.01,0.02,0.02,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.01,0.02,0.0,0.0
P1S4_190214_001_A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.2,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
