maxmappingprobability,sample_id,dataset
1,P9S4_180723_404_A01,nms_pass
1,P9S4_180724_405_A01,nms_pass
1,P9S4_180724_412_A01,nms_pass
1,P9S4_180807_408_A01,nms_pass
1,PAS4_180605_451_A01,nms_pass
1,PAS4_180730_453_A01,nms_pass
1,PAS4_180906_456_A01,nms_pass
1,PAS4_180907_457_A01,nms_pass
1,PAS4_181001_451_A01,nms_pass
1,PAS4_190110_453_A01,nms_pass
1,PAS4_190301_456_A01,nms_pass
1,PAS4_190402_452_A01,nms_pass
1,PAS4_190405_452_A01,nms_pass
1,PAS4_190625_455_A01,nms_pass
1,PBS4_180716_501_A01,nms_pass
1,PBS4_180725_504_A01,nms_pass
1,PBS4_180907_507_A01,nms_pass
1,PBS4_181002_504_A01,nms_pass
1,PBS4_181002_515_A01,nms_pass
1,PBS4_190130_502_A01,nms_pass
1,PES4_181017_652_A01,nms_pass
1,PES4_190212_653_A01,nms_pass
1,PES4_200715_651_A01,nms_pass
1,PES4_200715_654_A01,nms_pass
1,PFS4_180814_701_A01,nms_pass
1,PFS4_181026_702_A01,nms_pass
1,PFS4_190118_702_A01,nms_pass
1,PFS4_190318_705_A01,nms_pass
1,PJS4_200929_804_A01,nms_pass
1,PXS4_180918_655_A01,nms_pass
1,PXS4_180928_452_A01,nms_pass
1,PXS4_190201_353_A01,nms_pass
0.99,P1S4_180206_002_A01,nms_pass
0.99,P1S4_180206_003_A01,nms_pass
0.99,P2S4_180711_051_A01,nms_pass
0.99,P8S4_190115_351_A01,nms_pass
0.99,P8S4_190118_351_A01,nms_pass
0.99,P9S4_180720_403_A01,nms_pass
0.99,PFS4_180821_705_A01,nms_pass
0.99,PFS4_180907_701_A01,nms_pass
0.99,PFS4_181022_702_A01,nms_pass
0.98,PAS4_190405_454_A01,nms_pass
0.98,PFS4_180911_707_A01,nms_pass
0.97,P8S4_180710_352_A01,nms_pass
0.97,PES4_190318_655_A01,nms_pass
0.96,PES4_200714_655_A01,nms_pass
0.93,P8S4_190118_352_A01,nms_pass
0.93,PES4_190502_653_A01,nms_pass
0.91,P8S4_180620_354_A01,nms_pass
0.91,P9S4_171020_402_A01,nms_pass
0.91,PBS4_180313_502_A01,nms_pass
0.9,P8S4_180427_353_A01,nms_pass
0.9,P8S4_180612_351_A01,nms_pass
0.9,PFS4_191017_703_A01,nms_pass
0.89,PBS4_180608_502_A01,nms_pass
0.88,PAS4_181030_452_A01,nms_pass
0.87,PAS4_190409_451_A01,nms_pass
0.85,PAS4_200929_454_A01,nms_pass
0.84,P2S4_180323_053_A01,nms_pass
0.83,P8S4_180907_360_A01,nms_pass
0.81,P1S4_180821_005_A01,nms_pass
0.81,P1S4_180918_002_A01,nms_pass
0.81,P9S4_180115_402_A01,nms_pass
0.8,P8S4_171018_351_A01,nms_pass
0.8,PBS4_180713_502_A01,nms_pass
0.76,PFS4_181101_702_A01,nms_pass
0.75,P1S4_180918_003_A01,nms_pass
0.73,P1S4_180530_003_A01,nms_pass
0.73,P2S4_180521_052_A01,nms_pass
0.73,P9S4_180710_404_A01,nms_pass
0.73,PFS4_190318_703_A01,nms_pass
0.72,P1S4_190130_001_A01,nms_pass
0.72,P8S4_190315_353_A01,nms_pass
1,P1S4_190402_002_A01,nms_pass
1,P2S4_180122_053_A01,nms_pass
1,P2S4_180205_052_A01,nms_pass
1,P2S4_181214_052_A01,nms_pass
1,P2S4_190114_051_A01,nms_pass
1,P8S4_180530_351_A01,nms_pass
1,P8S4_180910_351_A01,nms_pass
1,P8S4_190131_351_A01,nms_pass
1,P8S4_200716_351_A01,nms_pass
1,P9S4_180521_401_A01,nms_pass
1,P9S4_180601_406_A01,nms_pass
1,P9S4_180713_403_A01,nms_pass
1,P9S4_180802_403_A01,nms_pass
1,PAS4_180710_452_A01,nms_pass
1,PAS4_180801_452_A01,nms_pass
1,PAS4_190115_452_A01,nms_pass
1,PAS4_190130_452_A01,nms_pass
1,PAS4_190402_454_A01,nms_pass
1,PBS4_170928_501_A01,nms_pass
1,PBS4_190114_504_A01,nms_pass
1,PES4_180911_661_A01,nms_pass
1,PFS4_190110_701_A01,nms_pass
1,PFS4_190118_701_A01,nms_pass
1,PFS4_190402_707_A01,nms_pass
1,PFS4_191205_703_A01,nms_pass
0.99,P1S4_180730_002_A01,nms_pass
0.99,P2S4_180725_053_A01,nms_pass
0.99,P2S4_190114_052_A01,nms_pass
0.99,PAS4_190130_453_A01,nms_pass
0.99,PAS4_191001_452_A01,nms_pass
0.98,PAS4_190405_451_A01,nms_pass
0.98,PFS4_190319_701_A01,nms_pass
0.97,P8S4_190114_351_A01,nms_pass
0.97,P9S4_180710_409_A01,nms_pass
0.95,P8S4_171110_355_A01,nms_pass
0.95,P8S4_201027_354_A01,nms_pass
0.95,P9S4_180406_405_A01,nms_pass
0.95,PAS4_180612_451_A01,nms_pass
0.94,P2S4_190502_054_A01,nms_pass
0.93,P8S4_190402_351_A01,nms_pass
0.92,PFS4_190405_702_A01,nms_pass
0.91,P2S4_180206_052_A01,nms_pass
0.9,PFS4_180914_707_A01,nms_pass
0.85,P9S4_180220_402_A01,nms_pass
0.84,P9S4_180228_401_A01,nms_pass
0.84,PAS4_180907_451_A01,nms_pass
0.82,P8S4_200924_354_A01,nms_pass
0.78,P9S4_180709_402_A01,nms_pass
0.78,PFS4_181113_705_A01,nms_pass
0.76,P9S4_171128_404_A01,nms_pass
0.75,PFS4_190131_701_A01,nms_pass
1,P1S4_180713_005_A01,nms_pass
1,P1S4_180823_001_A01,nms_pass
1,P1S4_180914_003_A01,nms_pass
1,P1S4_180918_001_A01,nms_pass
1,P2S4_180424_051_A01,nms_pass
1,P2S4_180424_052_A01,nms_pass
1,P2S4_180605_052_A01,nms_pass
1,P2S4_180620_055_A01,nms_pass
1,P2S4_180709_051_A01,nms_pass
1,P2S4_180709_053_A01,nms_pass
1,P2S4_180911_051_A01,nms_pass
1,P8S4_170913_357_A01,nms_pass
1,P8S4_170919_353_A01,nms_pass
1,P8S4_171129_357_A01,nms_pass
1,P8S4_180219_355_A01,nms_pass
1,P8S4_180411_355_A01,nms_pass
1,P8S4_180418_352_A01,nms_pass
1,P8S4_180423_354_A01,nms_pass
1,P8S4_180425_353_A01,nms_pass
1,P8S4_180514_351_A01,nms_pass
1,P8S4_180529_356_A01,nms_pass
1,P8S4_180530_352_A01,nms_pass
1,P8S4_180601_353_A01,nms_pass
1,P8S4_180627_354_A01,nms_pass
1,P8S4_180709_355_A01,nms_pass
1,P8S4_180716_351_A01,nms_pass
1,P8S4_180907_355_A01,nms_pass
1,P8S4_180911_353_A01,nms_pass
1,P8S4_180911_355_A01,nms_pass
1,P8S4_180914_351_A01,nms_pass
1,P8S4_181002_352_A01,nms_pass
1,P8S4_181005_352_A01,nms_pass
1,P8S4_181022_351_A01,nms_pass
1,P8S4_190107_351_A01,nms_pass
1,P8S4_190130_351_A01,nms_pass
1,P8S4_190130_354_A01,nms_pass
1,P8S4_190130_356_A01,nms_pass
1,P8S4_200113_354_A01,nms_pass
1,P9S4_171108_403_A01,nms_pass
1,P9S4_171110_402_A01,nms_pass
1,P9S4_171115_403_A01,nms_pass
1,P9S4_180605_404_A01,nms_pass
1,P9S4_180709_404_A01,nms_pass
1,P9S4_180710_408_A01,nms_pass
1,P9S4_180730_408_A01,nms_pass
1,PAS4_180717_451_A01,nms_pass
1,PAS4_180823_453_A01,nms_pass
1,PAS4_180823_454_A01,nms_pass
1,PAS4_181005_452_A01,nms_pass
1,PAS4_181101_452_A01,nms_pass
1,PAS4_181130_451_A01,nms_pass
1,PAS4_190104_451_A01,nms_pass
1,PAS4_190130_454_A01,nms_pass
1,PAS4_190522_453_A01,nms_pass
1,PAS4_200723_452_A01,nms_pass
1,PAS4_200723_453_A01,nms_pass
1,PAS4_200724_451_A01,nms_pass
1,PAS4_200819_453_A01,nms_pass
1,PBS4_171205_501_A01,nms_pass
1,PBS4_180305_502_A01,nms_pass
1,PBS4_180529_503_A01,nms_pass
1,PBS4_180716_502_A01,nms_pass
1,PBS4_180807_502_A01,nms_pass
1,PBS4_181116_501_A01,nms_pass
1,PBS4_181214_502_A01,nms_pass
1,PBS4_190107_501_A01,nms_pass
1,PES4_180821_652_A01,nms_pass
1,PES4_181214_651_A01,nms_pass
1,PES4_190402_653_A01,nms_pass
1,PFS4_180828_706_A01,nms_pass
1,PFS4_180912_701_A01,nms_pass
1,PFS4_180914_701_A01,nms_pass
1,PFS4_181003_702_A01,nms_pass
1,PFS4_190108_705_A01,nms_pass
1,PFS4_190111_704_A01,nms_pass
1,PFS4_190304_704_A01,nms_pass
1,PFS4_190304_706_A01,nms_pass
1,PFS4_190319_706_A01,nms_pass
1,PFS4_190408_703_A01,nms_pass
1,PFS4_190614_705_A01,nms_pass
0.99,P1S4_181214_003_A01,nms_pass
0.99,P2S4_180601_054_A01,nms_pass
0.99,P8S4_200724_351_A01,nms_pass
0.99,P9S4_171215_406_A01,nms_pass
0.99,PFS4_190104_704_A01,nms_pass
0.99,PJS4_200924_802_A01,nms_pass
0.99,PJS4_201006_801_A01,nms_pass
0.98,P8S4_180430_351_A01,nms_pass
0.98,P8S4_201019_351_A01,nms_pass
0.98,PAS4_180823_456_A01,nms_pass
0.97,P8S4_180601_359_A01,nms_pass
0.97,P8S4_180709_352_A01,nms_pass
0.95,P8S4_180124_356_A01,nms_pass
0.94,PAS4_190104_452_A01,nms_pass
0.93,PAS4_190304_451_A01,nms_pass
0.93,PFS4_190507_703_A01,nms_pass
0.91,PAS4_180823_457_A01,nms_pass
0.89,P9S4_180502_403_A01,nms_pass
0.89,PBS4_180727_507_A01,nms_pass
0.87,PAS4_190402_456_A01,nms_pass
0.87,PFS4_181002_706_A01,nms_pass
0.86,P9S4_171215_403_A01,nms_pass
0.86,PAS4_190625_453_A01,nms_pass
0.85,PXS4_190201_356_A01,nms_pass
0.81,P8S4_180131_353_A01,nms_pass
0.8,P8S4_180501_351_A01,nms_pass
0.79,P8S4_190218_353_A01,nms_pass
0.78,PAS4_201111_454_A01,nms_pass
0.77,P8S4_181101_352_A01,nms_pass
0.77,PES4_190130_651_A01,nms_pass
0.75,P8S4_201111_354_A01,nms_pass
0.75,PAS4_181214_452_A01,nms_pass
1,P1S4_180821_002_A01,nms_pass
1,P1S4_180914_004_A01,nms_pass
1,P2S4_180710_051_A01,nms_pass
1,P8S4_180423_358_A01,nms_pass
1,P8S4_180430_352_A01,nms_pass
1,P8S4_180502_351_A01,nms_pass
1,P8S4_180531_355_A01,nms_pass
1,P8S4_180604_356_A01,nms_pass
1,P8S4_180716_354_A01,nms_pass
1,P8S4_180828_359_A01,nms_pass
1,P8S4_180914_355_A01,nms_pass
1,P8S4_190219_355_A01,nms_pass
1,P8S4_190507_356_A01,nms_pass
1,P9S4_180501_401_A01,nms_pass
1,P9S4_180504_402_A01,nms_pass
1,P9S4_180709_406_A01,nms_pass
1,P9S4_180713_401_A01,nms_pass
1,PAS4_181015_452_A01,nms_pass
1,PAS4_181113_453_A01,nms_pass
1,PAS4_200731_452_A01,nms_pass
1,PAS4_200803_453_A01,nms_pass
1,PBS4_180404_506_A01,nms_pass
1,PBS4_180622_501_A01,nms_pass
1,PES4_181113_654_A01,nms_pass
1,PFS4_180821_707_A01,nms_pass
1,PFS4_180918_704_A01,nms_pass
1,PFS4_190409_702_A01,nms_pass
1,PFS4_190409_703_A01,nms_pass
0.99,P8S4_200805_357_A01,nms_pass
0.99,P9S4_180731_403_A01,nms_pass
0.98,PES4_181214_652_A01,nms_pass
0.97,PFS4_190304_705_A01,nms_pass
0.94,P8S4_181127_356_A01,nms_pass
0.92,PES4_180911_660_A01,nms_pass
0.91,P9S4_180627_406_A01,nms_pass
0.85,P2S4_180828_058_A01,nms_pass
0.75,P8S4_180828_357_A01,nms_pass
0.74,P8S4_190315_352_A01,nms_pass
1,P1S4_180402_003_A01,nms_pass
1,P1S4_180709_005_A01,nms_pass
1,P1S4_180918_004_A01,nms_pass
1,P2S4_171030_053_A01,nms_pass
1,P2S4_180314_052_A01,nms_pass
1,P2S4_180402_054_A01,nms_pass
1,P2S4_180424_054_A01,nms_pass
1,P2S4_180425_052_A01,nms_pass
1,P2S4_180504_056_A01,nms_pass
1,P8S4_180119_355_A01,nms_pass
1,P8S4_180403_354_A01,nms_pass
1,P8S4_180404_355_A01,nms_pass
1,P8S4_180423_355_A01,nms_pass
1,P8S4_180504_354_A01,nms_pass
1,P8S4_180504_355_A01,nms_pass
1,P8S4_180531_356_A01,nms_pass
1,P8S4_181029_353_A01,nms_pass
1,P9S4_180119_401_A01,nms_pass
1,P9S4_180627_405_A01,nms_pass
1,PAS4_180620_453_A01,nms_pass
1,PAS4_180626_451_A01,nms_pass
1,PAS4_200923_456_A01,nms_pass
1,PAS4_201110_452_A01,nms_pass
1,PAS4_201111_451_A01,nms_pass
1,PBS4_180403_506_A01,nms_pass
1,PBS4_180404_507_A01,nms_pass
1,PBS4_180504_503_A01,nms_pass
1,PBS4_180529_506_A01,nms_pass
1,PES4_181113_653_A01,nms_pass
1,PES4_190110_652_A01,nms_pass
1,PES4_190228_651_A01,nms_pass
1,PFS4_190301_701_A01,nms_pass
0.99,P8S4_180302_352_A01,nms_pass
0.98,PAS4_190301_451_A01,nms_pass
0.98,PFS4_190613_704_A01,nms_pass
0.95,P8S4_200924_353_A01,nms_pass
0.87,P9S4_180730_407_A01,nms_pass
0.84,P1S4_190228_001_A01,nms_pass
0.79,PAS4_181113_454_A01,nms_pass
0.75,PBS4_180504_506_A01,nms_pass
0.74,PAS4_200724_452_A01,nms_pass
0.71,PES4_181005_655_A01,nms_pass
1,P2S4_180504_054_A01,nms_pass
1,P8S4_171020_355_A01,nms_pass
1,PAS4_180529_453_A01,nms_pass
1,PAS4_180530_452_A01,nms_pass
1,PAS4_180531_452_A01,nms_pass
1,PAS4_190409_453_A01,nms_pass
1,PBS4_180122_502_A01,nms_pass
1,PES4_180912_651_A01,nms_pass
1,PES4_190314_653_A01,nms_pass
0.97,P9S4_180108_405_A01,nms_pass
0.97,PBS4_180731_503_A01,nms_pass
0.95,P8S4_190111_358_A01,nms_pass
0.94,P8S4_190301_351_A01,nms_pass
0.93,P8S4_171004_359_A01,nms_pass
0.93,PBS4_180730_502_A01,nms_pass
0.9,PBS4_180417_503_A01,nms_pass
0.88,PBS4_180531_502_A01,nms_pass
0.84,PAS4_190730_457_A01,nms_pass
0.83,PAS4_201111_455_A01,nms_pass
0.72,P8S4_171106_354_A01,nms_pass
0.72,PES4_181102_651_A01,nms_pass
0.71,PAS4_201006_453_A01,nms_pass
1,P1S4_180319_001_A01,nms_pass
1,P2S4_180824_059_A01,nms_pass
1,PAS4_180530_451_A01,nms_pass
1,PES4_181011_653_A01,nms_pass
1,PES4_200709_653_A01,nms_pass
1,PXS4_180921_701_A01,nms_pass
1,PXS4_190205_352_A01,nms_pass
0.99,P9S4_180730_403_A01,nms_pass
0.99,PFS4_190716_705_A01,nms_pass
0.96,PXS4_190207_652_A01,nms_pass
0.87,PXS4_190103_352_A01,nms_pass
0.82,P8S4_180710_358_A01,nms_pass
0.81,P9S4_180126_401_A01,nms_pass
0.79,P8S4_180424_353_A01,nms_pass
0.78,PBS4_181102_503_A01,nms_pass
0.74,PBS4_181002_514_A01,nms_pass
1,P2S4_180122_052_A01,nms_pass
1,P2S4_180629_054_A01,nms_pass
1,P8S4_180425_354_A01,nms_pass
1,P8S4_180601_356_A01,nms_pass
1,P8S4_180921_355_A01,nms_pass
1,P8S4_190228_351_A01,nms_pass
1,P9S4_171108_406_A01,nms_pass
1,PAS4_180504_452_A01,nms_pass
1,PAS4_190520_453_A01,nms_pass
1,PAS4_191001_451_A01,nms_pass
1,PBS4_180514_502_A01,nms_pass
1,PBS4_180627_507_A01,nms_pass
1,PBS4_180906_503_A01,nms_pass
1,PES4_180831_651_A01,nms_pass
1,PES4_181127_653_A01,nms_pass
1,PES4_190228_652_A01,nms_pass
1,PES4_190418_652_A01,nms_pass
1,PES4_190614_654_A01,nms_pass
1,PFS4_180925_707_A01,nms_pass
1,PFS4_181012_701_A01,nms_pass
0.98,P8S4_180601_358_A01,nms_pass
0.98,PAS4_190418_458_A01,nms_pass
0.98,PES4_190711_655_A01,nms_pass
0.98,PFS4_190212_701_A01,nms_pass
0.97,PBS4_180627_503_A01,nms_pass
0.97,PES4_190614_652_A01,nms_pass
0.96,PAS4_190702_451_A01,nms_pass
0.96,PFS4_181012_705_A01,nms_pass
0.95,PBS4_180518_505_A01,nms_pass
0.94,PES4_190301_651_A01,nms_pass
0.93,P2S4_180914_053_A01,nms_pass
0.92,PBS4_180330_505_A01,nms_pass
0.91,PBS4_180627_506_A01,nms_pass
0.85,PBS4_180718_504_A01,nms_pass
0.84,P8S4_190204_354_A01,nms_pass
0.84,PAS4_190620_458_A01,nms_pass
0.82,PAS4_190618_455_A01,nms_pass
0.81,PBS4_180330_503_A01,nms_pass
0.8,P8S4_180626_353_A01,nms_pass
0.8,PBS4_180613_507_A01,nms_pass
0.79,P8S4_180601_357_A01,nms_pass
0.78,P8S4_180424_356_A01,nms_pass
0.78,PAS4_190624_455_A01,nms_pass
0.77,P8S4_190314_352_A01,nms_pass
0.76,P9S4_180625_403_A01,nms_pass
0.76,PAS4_190314_452_A01,nms_pass
0.75,P9S4_180710_406_A01,nms_pass
0.72,P8S4_191010_356_A01,nms_pass
0.72,P9S4_180710_410_A01,nms_pass
0.72,PAS4_201006_452_A01,nms_pass
1,P1S4_190219_002_A01,nms_pass
1,P8S4_171108_356_A01,nms_pass
1,P8S4_180124_352_A01,nms_pass
1,P8S4_180309_352_A01,nms_pass
1,P8S4_180427_355_A01,nms_pass
1,P8S4_180514_354_A01,nms_pass
1,P8S4_180514_355_A01,nms_pass
1,P8S4_180516_352_A01,nms_pass
1,P8S4_180613_351_A01,nms_pass
1,P8S4_180706_358_A01,nms_pass
1,P8S4_180711_356_A01,nms_pass
1,P8S4_180808_353_A01,nms_pass
1,P8S4_180822_356_A01,nms_pass
1,P8S4_180830_355_A01,nms_pass
1,P8S4_180830_356_A01,nms_pass
1,P8S4_180917_355_A01,nms_pass
1,P8S4_180925_358_A01,nms_pass
1,P8S4_181019_352_A01,nms_pass
1,P8S4_190219_351_A01,nms_pass
1,P8S4_190308_351_A01,nms_pass
1,P8S4_190402_357_A01,nms_pass
1,P8S4_190403_355_A01,nms_pass
1,P9S4_171215_405_A01,nms_pass
1,P9S4_180122_402_A01,nms_pass
1,P9S4_180720_402_A01,nms_pass
1,P9S4_180809_404_A01,nms_pass
1,PAS4_180516_451_A01,nms_pass
1,PAS4_180626_453_A01,nms_pass
1,PAS4_190117_453_A01,nms_pass
1,PAS4_190215_454_A01,nms_pass
1,PAS4_190809_452_A01,nms_pass
1,PBS4_180514_504_A01,nms_pass
1,PBS4_180514_505_A01,nms_pass
1,PBS4_180518_506_A01,nms_pass
1,PBS4_180625_504_A01,nms_pass
1,PBS4_180706_506_A01,nms_pass
1,PBS4_180706_508_A01,nms_pass
1,PBS4_180717_501_A01,nms_pass
1,PBS4_180725_509_A01,nms_pass
1,PBS4_180731_506_A01,nms_pass
1,PBS4_180821_507_A01,nms_pass
1,PES4_180919_652_A01,nms_pass
1,PES4_181011_654_A01,nms_pass
1,PES4_190219_651_A01,nms_pass
1,PES4_190621_651_A01,nms_pass
1,PFS4_180920_703_A01,nms_pass
1,PFS4_180921_705_A01,nms_pass
1,PFS4_181015_701_A01,nms_pass
1,PFS4_190215_701_A01,nms_pass
1,PFS4_190416_702_A01,nms_pass
1,PFS4_190418_702_A01,nms_pass
1,PFS4_190718_706_A01,nms_pass
0.99,P2S4_190110_052_A01,nms_pass
0.99,P8S4_181012_353_A01,nms_pass
0.99,P8S4_190621_352_A01,nms_pass
0.99,PBS4_180514_507_A01,nms_pass
0.99,PBS4_180802_505_A01,nms_pass
0.99,PFS4_190329_703_A01,nms_pass
0.98,P8S4_180514_353_A01,nms_pass
0.98,P8S4_190117_351_A01,nms_pass
0.98,PAS4_191011_453_A01,nms_pass
0.97,P8S4_171108_355_A01,nms_pass
0.97,P8S4_180626_356_A01,nms_pass
0.97,PAS4_180723_453_A01,nms_pass
0.97,PBS4_180501_507_A01,nms_pass
0.97,PBS4_180808_502_A01,nms_pass
0.97,PBS4_180829_501_A01,nms_pass
0.97,PES4_190204_651_A01,nms_pass
0.96,P8S4_180709_354_A01,nms_pass
0.96,P8S4_180920_354_A01,nms_pass
0.96,P8S4_181017_354_A01,nms_pass
0.96,P8S4_190403_352_A01,nms_pass
0.96,PAS4_181102_451_A01,nms_pass
0.96,PBS4_181011_507_A01,nms_pass
0.95,P8S4_180625_355_A01,nms_pass
0.95,PAS4_171116_451_A01,nms_pass
0.95,PAS4_190205_454_A01,nms_pass
0.94,P8S4_180515_353_A01,nms_pass
0.94,PBS4_180501_510_A01,nms_pass
0.94,PFS4_190812_701_A01,nms_pass
0.93,PBS4_181009_506_A01,nms_pass
0.93,PFS4_190807_701_A01,nms_pass
0.91,P8S4_181029_354_A01,nms_pass
0.9,P8S4_180629_353_A01,nms_pass
0.9,P8S4_191119_357_A01,nms_pass
0.9,PES4_190208_652_A01,nms_pass
0.89,P2S4_180626_054_A01,nms_pass
0.89,PFS4_190610_702_A01,nms_pass
0.88,P8S4_190225_354_A01,nms_pass
0.88,PAS4_190618_456_A01,nms_pass
0.88,PBS4_180613_505_A01,nms_pass
0.87,P1S4_190215_007_A01,nms_pass
0.87,P8S4_180720_355_A01,nms_pass
0.87,P8S4_190115_354_A01,nms_pass
0.87,P9S4_171115_401_A01,nms_pass
0.87,PAS4_190313_452_A01,nms_pass
0.87,PAS4_190621_452_A01,nms_pass
0.87,PXS4_180718_901_A01,nms_pass
0.86,P8S4_180806_351_A01,nms_pass
0.84,P8S4_180808_351_A01,nms_pass
0.83,PES4_190117_652_A01,nms_pass
0.82,P8S4_180831_358_A01,nms_pass
0.82,PAS4_190130_457_A01,nms_pass
0.81,P2S4_190618_053_A01,nms_pass
0.81,PFS4_190415_702_A01,nms_pass
0.81,PXS4_180925_451_A01,nms_pass
0.8,P9S4_180709_410_A01,nms_pass
0.8,PFS4_181005_704_A01,nms_pass
0.79,PAS4_180921_454_A01,nms_pass
0.78,P2S4_180615_056_A01,nms_pass
0.77,P2S4_171215_052_A01,nms_pass
0.77,P8S4_180501_358_A01,nms_pass
0.76,PBS4_180613_506_A01,nms_pass
0.75,P2S4_171219_051_A01,nms_pass
0.75,PFS4_190405_704_A01,nms_pass
0.74,P8S4_180122_351_A01,nms_pass
0.73,P8S4_171215_357_A01,nms_pass
0.73,PAS4_180615_454_A01,nms_pass
0.73,PES4_190712_656_A01,nms_pass
0.73,PFS4_190716_707_A01,nms_pass
0.72,P8S4_190305_351_A01,nms_pass
0.72,PAS4_180710_453_A01,nms_pass
0.72,PBS4_180518_504_A01,nms_pass
0.71,P9S4_180612_407_A01,nms_pass
1,P1S4_190711_004_A01,nms_pass
1,P2S4_180515_051_A01,nms_pass
1,P8S4_180711_355_A01,nms_pass
1,P8S4_181012_356_A01,nms_pass
1,P8S4_190118_354_A01,nms_pass
1,P9S4_180529_405_A01,nms_pass
1,P9S4_180716_401_A01,nms_pass
1,P9S4_180807_402_A01,nms_pass
1,PAS4_180514_452_A01,nms_pass
1,PAS4_180613_452_A01,nms_pass
1,PAS4_190219_452_A01,nms_pass
1,PBS4_180213_501_A01,nms_pass
1,PBS4_180511_505_A01,nms_pass
1,PBS4_181017_502_A01,nms_pass
1,PBS4_181214_505_A01,nms_pass
1,PES4_200709_652_A01,nms_pass
1,PES4_201014_652_A01,nms_pass
0.97,PES4_180919_651_A01,nms_pass
0.95,PES4_180919_654_A01,nms_pass
0.93,PAS4_181102_453_A01,nms_pass
0.89,PES4_190215_656_A01,nms_pass
1,P1S4_180212_001_A01,nms_pass
1,P1S4_180514_004_A01,nms_pass
1,P1S4_180808_002_A01,nms_pass
1,P1S4_180829_004_A01,nms_pass
1,P1S4_180917_002_A01,nms_pass
1,P1S4_190108_002_A01,nms_pass
1,P1S4_190215_001_A01,nms_pass
1,P1S4_190215_005_A01,nms_pass
1,P1S4_190215_006_A01,nms_pass
1,P1S4_190305_001_A01,nms_pass
1,P1S4_190313_001_A01,nms_pass
1,P1S4_190313_003_A01,nms_pass
1,P1S4_190313_004_A01,nms_pass
1,P1S4_190314_002_A01,nms_pass
1,P1S4_190314_004_A01,nms_pass
1,P1S4_190329_004_A01,nms_pass
1,P1S4_190329_005_A01,nms_pass
1,P1S4_190416_001_A01,nms_pass
1,P1S4_190621_002_A01,nms_pass
1,P2S4_170831_051_A01,nms_pass
1,P2S4_170906_056_A01,nms_pass
1,P2S4_171004_051_A01,nms_pass
1,P2S4_171106_053_A01,nms_pass
1,P2S4_171107_051_A01,nms_pass
1,P2S4_171107_052_A01,nms_pass
1,P2S4_171108_055_A01,nms_pass
1,P2S4_180305_055_A01,nms_pass
1,P2S4_180306_051_A01,nms_pass
1,P2S4_180404_052_A01,nms_pass
1,P2S4_180410_054_A01,nms_pass
1,P2S4_180411_053_A01,nms_pass
1,P2S4_180501_055_A01,nms_pass
1,P2S4_180518_054_A01,nms_pass
1,P2S4_180615_057_A01,nms_pass
1,P2S4_180620_051_A01,nms_pass
1,P2S4_180620_053_A01,nms_pass
1,P2S4_180711_055_A01,nms_pass
1,P2S4_180716_053_A01,nms_pass
1,P2S4_180716_054_A01,nms_pass
1,P2S4_180831_057_A01,nms_pass
1,P2S4_180912_052_A01,nms_pass
1,P2S4_181017_051_A01,nms_pass
1,P2S4_190110_051_A01,nms_pass
1,P2S4_190114_053_A01,nms_pass
1,P8S4_180411_353_A01,nms_pass
1,P8S4_180516_351_A01,nms_pass
1,P8S4_180516_354_A01,nms_pass
1,P8S4_180605_358_A01,nms_pass
1,P8S4_180613_357_A01,nms_pass
1,P8S4_180619_353_A01,nms_pass
1,P8S4_180619_354_A01,nms_pass
1,P8S4_180706_354_A01,nms_pass
1,P8S4_180709_360_A01,nms_pass
1,P8S4_180710_357_A01,nms_pass
1,P8S4_180711_354_A01,nms_pass
1,P8S4_180711_359_A01,nms_pass
1,P8S4_180917_358_A01,nms_pass
1,P8S4_180920_356_A01,nms_pass
1,P8S4_180921_353_A01,nms_pass
1,P8S4_180921_354_A01,nms_pass
1,P8S4_181017_351_A01,nms_pass
1,P8S4_181017_352_A01,nms_pass
1,P8S4_181019_354_A01,nms_pass
1,P8S4_190114_352_A01,nms_pass
1,P8S4_190114_353_A01,nms_pass
1,P8S4_190114_354_A01,nms_pass
1,P8S4_190208_351_A01,nms_pass
1,P8S4_190212_357_A01,nms_pass
1,P8S4_190214_354_A01,nms_pass
1,P8S4_190225_356_A01,nms_pass
1,P8S4_190313_351_A01,nms_pass
1,P8S4_190403_353_A01,nms_pass
1,P8S4_190403_354_A01,nms_pass
1,P8S4_190701_356_A01,nms_pass
1,P8S4_191125_354_A01,nms_pass
1,P8S4_200709_358_A01,nms_pass
1,P9S4_170921_405_A01,nms_pass
1,P9S4_170921_406_A01,nms_pass
1,P9S4_171204_404_A01,nms_pass
1,P9S4_180319_403_A01,nms_pass
1,P9S4_180319_404_A01,nms_pass
1,P9S4_180620_402_A01,nms_pass
1,P9S4_180625_406_A01,nms_pass
1,P9S4_180807_405_A01,nms_pass
1,PAS4_170925_452_A01,nms_pass
1,PAS4_171107_451_A01,nms_pass
1,PAS4_171206_454_A01,nms_pass
1,PAS4_180323_451_A01,nms_pass
1,PAS4_180327_452_A01,nms_pass
1,PAS4_180411_453_A01,nms_pass
1,PAS4_180413_451_A01,nms_pass
1,PAS4_180425_452_A01,nms_pass
1,PAS4_180501_454_A01,nms_pass
1,PAS4_180515_451_A01,nms_pass
1,PAS4_180611_452_A01,nms_pass
