transgenic_line,Pvalb-IRES-Cre,Pvalb-IRES-Cre,Rbp4-Cre_KL100,Rbp4-Cre_KL100,Sst-IRES-Cre,Sst-IRES-Cre,Vip-IRES-Cre,Vip-IRES-Cre
Rorb,0.4329896907216495,0.43636363636363634,0.5952380952380952,0.5789473684210527,0.4274611398963731,0.37404580152671757,0.47058823529411764,0.47368421052631576
Rpp25,0.6907216494845361,0.2909090909090909,0.08333333333333333,0.10526315789473684,0.7616580310880829,0.46564885496183206,0.6421568627450981,0.3473684210526316
Rprm,0.061855670103092786,0.09090909090909091,0.15476190476190477,0.2631578947368421,0.05699481865284974,0.061068702290076333,0.1323529411764706,0.16842105263157894
Rprml,0.2268041237113402,0.18181818181818182,0.8452380952380952,0.631578947368421,0.25129533678756477,0.24427480916030533,0.16176470588235295,0.25263157894736843
Rspo1,0.05154639175257732,0.09090909090909091,0.03571428571428571,0.02631578947368421,0.03367875647668394,0.030534351145038167,0.16176470588235295,0.1368421052631579
Rtn4r,0.13402061855670103,0.05454545454545454,0.7619047619047619,0.39473684210526316,0.10621761658031088,0.0916030534351145,0.24509803921568626,0.23157894736842105
Rtn4rl1,0.8350515463917526,0.34545454545454546,0.6309523809523809,0.5263157894736842,0.5414507772020726,0.35877862595419846,0.3284313725490196,0.25263157894736843
Rtn4rl2,0.13402061855670103,0.09090909090909091,0.5714285714285714,0.42105263157894735,0.14507772020725387,0.0916030534351145,0.09313725490196079,0.12631578947368421
S100a1,0.5670103092783505,0.6,0.5833333333333334,0.631578947368421,0.6139896373056994,0.6183206106870229,0.5196078431372549,0.6210526315789474
S100a13,0.4020618556701031,0.5636363636363636,0.4523809523809524,0.5,0.4637305699481865,0.4961832061068702,0.3431372549019608,0.4421052631578947
S100a16,0.4845360824742268,0.7454545454545455,0.44047619047619047,0.6052631578947368,0.48704663212435234,0.5343511450381679,0.4019607843137255,0.49473684210526314
S1pr1,0.23711340206185566,0.36363636363636365,0.23809523809523808,0.2631578947368421,0.32124352331606215,0.37404580152671757,0.21568627450980393,0.3684210526315789
Satb1,0.9587628865979382,0.6727272727272727,0.9166666666666666,0.6052631578947368,0.966321243523316,0.7175572519083969,0.6323529411764706,0.6105263157894737
Satb2,0.3402061855670103,0.45454545454545453,0.9523809523809523,0.6842105263157895,0.36787564766839376,0.40458015267175573,0.43137254901960786,0.45263157894736844
Scube1,0.16494845360824742,0.2545454545454545,0.7261904761904762,0.3684210526315789,0.13730569948186527,0.11450381679389313,0.09803921568627451,0.16842105263157894
Sdc4,0.21649484536082475,0.2545454545454545,0.19047619047619047,0.18421052631578946,0.22538860103626943,0.2595419847328244,0.16666666666666666,0.16842105263157894
Selplg,0.35051546391752575,0.4,0.36904761904761907,0.42105263157894735,0.422279792746114,0.4351145038167939,0.3382352941176471,0.30526315789473685
Sema3c,0.08247422680412371,0.10909090909090909,0.16666666666666666,0.18421052631578946,0.16580310880829016,0.12213740458015267,0.5784313725490197,0.3473684210526316
Sema3e,0.6391752577319587,0.6181818181818182,0.7857142857142857,0.6842105263157895,0.6398963730569949,0.5038167938931297,0.7058823529411765,0.5894736842105263
Sepp1,0.5257731958762887,0.5454545454545454,0.4166666666666667,0.5526315789473685,0.5103626943005182,0.5877862595419847,0.3627450980392157,0.5157894736842106
Serinc2,0.041237113402061855,0.10909090909090909,0.2261904761904762,0.10526315789473684,0.05699481865284974,0.03816793893129771,0.03431372549019608,0.021052631578947368
Siglech,0.38144329896907214,0.2727272727272727,0.23809523809523808,0.3157894736842105,0.32642487046632124,0.29770992366412213,0.27450980392156865,0.3157894736842105
Slc17a6,0.061855670103092786,0.16363636363636364,0.11904761904761904,0.05263157894736842,0.07253886010362694,0.07633587786259542,0.09803921568627451,0.12631578947368421
Slc17a7,0.44329896907216493,0.43636363636363634,0.9642857142857143,0.8947368421052632,0.4637305699481865,0.4351145038167939,0.38235294117647056,0.47368421052631576
Slc1a3,0.6185567010309279,0.7272727272727273,0.4642857142857143,0.5526315789473685,0.6502590673575129,0.6793893129770993,0.5196078431372549,0.6842105263157895
Slc25a18,0.5670103092783505,0.36363636363636365,0.44047619047619047,0.34210526315789475,0.6373056994818653,0.4580152671755725,0.37745098039215685,0.4631578947368421
Slc26a4,0.12371134020618557,0.09090909090909091,0.4166666666666667,0.23684210526315788,0.06994818652849741,0.07633587786259542,0.0784313725490196,0.05263157894736842
Slc30a3,0.7525773195876289,0.509090909090909,0.5476190476190477,0.5526315789473685,0.8575129533678757,0.5419847328244275,0.3872549019607843,0.3263157894736842
Slc32a1,0.8041237113402062,0.38181818181818183,0.0,0.02631578947368421,0.8393782383419689,0.5267175572519084,0.7254901960784313,0.4105263157894737
Slc38a3,0.07216494845360824,0.18181818181818182,0.11904761904761904,0.21052631578947367,0.16839378238341968,0.13740458015267176,0.08823529411764706,0.10526315789473684
Slc39a12,0.16494845360824742,0.2,0.21428571428571427,0.18421052631578946,0.13730569948186527,0.1450381679389313,0.12745098039215685,0.12631578947368421
Slc6a1,1.0,0.7818181818181819,0.20238095238095238,0.34210526315789475,0.9792746113989638,0.8473282442748091,0.9166666666666666,0.7263157894736842
Slc7a10,0.1134020618556701,0.16363636363636364,0.21428571428571427,0.21052631578947367,0.18911917098445596,0.1297709923664122,0.10294117647058823,0.09473684210526316
Slco1c1,0.09278350515463918,0.12727272727272726,0.05952380952380952,0.18421052631578946,0.10103626943005181,0.061068702290076333,0.14215686274509803,0.07368421052631578
Slco2b1,0.061855670103092786,0.05454545454545454,0.08333333333333333,0.05263157894736842,0.15803108808290156,0.1297709923664122,0.11274509803921569,0.11578947368421053
Sorcs1,0.44329896907216493,0.4909090909090909,0.9166666666666666,0.7368421052631579,0.4844559585492228,0.48854961832061067,0.9068627450980392,0.7368421052631579
Sorcs3,0.422680412371134,0.3090909090909091,0.5833333333333334,0.34210526315789475,0.43523316062176165,0.32061068702290074,0.9607843137254902,0.6526315789473685
Sox10,0.10309278350515463,0.18181818181818182,0.05952380952380952,0.05263157894736842,0.08808290155440414,0.061068702290076333,0.05392156862745098,0.08421052631578947
Sox6,0.9175257731958762,0.6181818181818182,0.32142857142857145,0.5,0.927461139896373,0.5648854961832062,0.29411764705882354,0.28421052631578947
Sox9,0.31958762886597936,0.4,0.4642857142857143,0.34210526315789475,0.33419689119170987,0.31297709923664124,0.23039215686274508,0.29473684210526313
Spi1,0.23711340206185566,0.38181818181818183,0.40476190476190477,0.5263157894736842,0.36787564766839376,0.366412213740458,0.3382352941176471,0.4631578947368421
Sst,0.20618556701030927,0.16363636363636364,0.14285714285714285,0.18421052631578946,0.9585492227979274,0.7862595419847328,0.1323529411764706,0.16842105263157894
Sstr2,0.1134020618556701,0.03636363636363636,0.39285714285714285,0.18421052631578946,0.07253886010362694,0.030534351145038167,0.1323529411764706,0.08421052631578947
Sulf1,0.23711340206185566,0.2909090909090909,0.34523809523809523,0.42105263157894735,0.24870466321243523,0.2366412213740458,0.2647058823529412,0.28421052631578947
Sv2b,0.31958762886597936,0.34545454545454546,0.9047619047619048,0.6052631578947368,0.37823834196891193,0.3282442748091603,0.29901960784313725,0.42105263157894735
Synpr,0.28865979381443296,0.4,0.34523809523809523,0.39473684210526316,0.9507772020725389,0.6564885496183206,0.9509803921568627,0.7684210526315789
Syt17,0.5257731958762887,0.2727272727272727,0.3333333333333333,0.2631578947368421,0.23575129533678757,0.17557251908396945,0.4117647058823529,0.37894736842105264
Syt6,0.09278350515463918,0.07272727272727272,0.047619047619047616,0.07894736842105263,0.31865284974093266,0.1984732824427481,0.2647058823529412,0.15789473684210525
Tac1,0.4536082474226804,0.21818181818181817,0.08333333333333333,0.02631578947368421,0.07253886010362694,0.05343511450381679,0.024509803921568627,0.031578947368421054
Tac2,0.010309278350515464,0.07272727272727272,0.011904761904761904,0.02631578947368421,0.015544041450777202,0.007633587786259542,0.4411764705882353,0.4631578947368421
Tbr1,0.15463917525773196,0.18181818181818182,0.39285714285714285,0.2894736842105263,0.19948186528497408,0.1297709923664122,0.15196078431372548,0.18947368421052632
Tcap,0.4845360824742268,0.23636363636363636,0.023809523809523808,0.05263157894736842,0.046632124352331605,0.015267175572519083,0.029411764705882353,0.021052631578947368
Tcrb,0.3402061855670103,0.2909090909090909,0.4880952380952381,0.34210526315789475,0.5181347150259067,0.2900763358778626,0.4166666666666667,0.29473684210526313
Tekt5,0.08247422680412371,0.01818181818181818,0.10714285714285714,0.05263157894736842,0.04145077720207254,0.03816793893129771,0.06372549019607843,0.021052631578947368
Tesc,0.35051546391752575,0.21818181818181817,0.40476190476190477,0.2894736842105263,0.30310880829015546,0.2900763358778626,0.3137254901960784,0.3157894736842105
Tiam2,0.6597938144329897,0.2909090909090909,0.7619047619047619,0.39473684210526316,0.6683937823834197,0.33587786259541985,0.28921568627450983,0.2736842105263158
Tlcd1,0.12371134020618557,0.14545454545454545,0.11904761904761904,0.13157894736842105,0.14766839378238342,0.15267175572519084,0.07352941176470588,0.09473684210526316
Tmem119,0.15463917525773196,0.2,0.17857142857142858,0.15789473684210525,0.2538860103626943,0.2366412213740458,0.19117647058823528,0.2
Tmem132c,0.9175257731958762,0.41818181818181815,0.2619047619047619,0.18421052631578946,0.5569948186528497,0.2824427480916031,0.23039215686274508,0.16842105263157894
Tmem163,0.23711340206185566,0.2727272727272727,0.6071428571428571,0.23684210526315788,0.23056994818652848,0.1297709923664122,0.23039215686274508,0.21052631578947367
Tmem200a,0.24742268041237114,0.18181818181818182,0.5595238095238095,0.2894736842105263,0.23575129533678757,0.10687022900763359,0.5882352941176471,0.3263157894736842
Tmem40,0.05154639175257732,0.03636363636363636,0.07142857142857142,0.02631578947368421,0.03626943005181347,0.04580152671755725,0.049019607843137254,0.010526315789473684
Tmem88b,0.12371134020618557,0.07272727272727272,0.17857142857142858,0.07894736842105263,0.14507772020725387,0.07633587786259542,0.11274509803921569,0.08421052631578947
Tmem91,0.4845360824742268,0.2545454545454545,0.6547619047619048,0.2894736842105263,0.8626943005181347,0.5190839694656488,0.36764705882352944,0.23157894736842105
Tox,0.3711340206185567,0.3090909090909091,0.8095238095238095,0.3684210526315789,0.7616580310880829,0.4351145038167939,0.3235294117647059,0.25263157894736843
Trem2,0.28865979381443296,0.2545454545454545,0.2619047619047619,0.34210526315789475,0.3290155440414508,0.366412213740458,0.29901960784313725,0.3157894736842105
Trf,0.4020618556701031,0.3090909090909091,0.40476190476190477,0.2894736842105263,0.4637305699481865,0.3969465648854962,0.29901960784313725,0.4
Trhde,0.5257731958762887,0.2909090909090909,0.7738095238095238,0.47368421052631576,0.9093264248704663,0.48091603053435117,0.7107843137254902,0.5473684210526316
Tsc22d4,0.8350515463917526,0.7272727272727273,0.6190476190476191,0.5789473684210527,0.7772020725388601,0.6717557251908397,0.5784313725490197,0.5894736842105263
Txnip,0.16494845360824742,0.09090909090909091,0.08333333333333333,0.07894736842105263,0.10621761658031088,0.07633587786259542,0.07352941176470588,0.031578947368421054
Tyrobp,0.5773195876288659,0.45454545454545453,0.4523809523809524,0.47368421052631576,0.5569948186528497,0.6030534351145038,0.4950980392156863,0.49473684210526314
Ugt8a,0.14432989690721648,0.16363636363636364,0.21428571428571427,0.13157894736842105,0.15284974093264247,0.1297709923664122,0.1568627450980392,0.2
Unc5d,0.9175257731958762,0.7090909090909091,0.7976190476190477,0.5789473684210527,0.7150259067357513,0.5190839694656488,0.4803921568627451,0.5578947368421052
Unc93b1,0.24742268041237114,0.2545454545454545,0.23809523809523808,0.2894736842105263,0.25129533678756477,0.25190839694656486,0.1715686274509804,0.24210526315789474
Vcam1,0.6804123711340206,0.8363636363636363,0.8333333333333334,0.8157894736842105,0.616580310880829,0.8244274809160306,0.5931372549019608,0.7473684210526316
Vip,0.020618556701030927,0.03636363636363636,0.07142857142857142,0.02631578947368421,0.025906735751295335,0.030534351145038167,0.9754901960784313,0.9368421052631579
Whrn,0.4742268041237113,0.2545454545454545,0.39285714285714285,0.2631578947368421,0.5932642487046632,0.3053435114503817,0.25,0.17894736842105263
Wif1,0.7422680412371134,0.7090909090909091,0.6785714285714286,0.7368421052631579,0.616580310880829,0.5572519083969466,0.6666666666666666,0.8105263157894737
Wscd1,0.5257731958762887,0.32727272727272727,0.21428571428571427,0.2631578947368421,0.582901554404145,0.366412213740458,0.2549019607843137,0.21052631578947367
Zcchc12,0.29896907216494845,0.14545454545454545,0.13095238095238096,0.2631578947368421,0.8626943005181347,0.5267175572519084,0.6911764705882353,0.5368421052631579
Zfp36,0.29896907216494845,0.2,0.16666666666666666,0.2631578947368421,0.39896373056994816,0.2824427480916031,0.18627450980392157,0.17894736842105263
Zfp536,0.9278350515463918,0.6545454545454545,0.2976190476190476,0.2894736842105263,0.8316062176165803,0.549618320610687,0.9558823529411765,0.7052631578947368
Zfp804a,0.9175257731958762,0.5272727272727272,0.5952380952380952,0.47368421052631576,0.6994818652849741,0.366412213740458,0.9117647058823529,0.631578947368421
Zfpm2,0.7628865979381443,0.7636363636363637,0.7857142857142857,0.7105263157894737,0.6917098445595855,0.648854961832061,0.7058823529411765,0.7473684210526316
sample_id,,,,,,,,
